date,state_name,veg_name,price,retail_price,mall_price,unit,veg_image
2024-06-21,Himachal Pradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-21,Himachal Pradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-21,Himachal Pradesh,Cucumber,29,33 - 37,35 - 48,1kg,N/A
2024-06-21,Himachal Pradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-21,Himachal Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-21,Himachal Pradesh,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-21,Himachal Pradesh,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-21,Himachal Pradesh,Brinjal (Big),36,41 - 46,43 - 59,1kg,N/A
2024-06-21,Himachal Pradesh,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-06-21,Himachal Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-21,Himachal Pradesh,French Beans,115,132 - 146,138 - 190,1kg,N/A
2024-06-21,Himachal Pradesh,Garlic,244,281 - 310,293 - 403,1kg,N/A
2024-06-21,Himachal Pradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-21,Himachal Pradesh,Onion Green,41,47 - 52,49 - 68,1kg,N/A
2024-06-21,Himachal Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-21,Himachal Pradesh,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-06-21,Himachal Pradesh,Lemon (Lime),105,121 - 133,126 - 173,1kg,N/A
2024-06-21,Himachal Pradesh,Mango Raw,36,41 - 46,43 - 59,1kg,N/A
2024-06-21,Himachal Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-21,Himachal Pradesh,Mushroom,89,102 - 113,107 - 147,1kg,N/A
2024-06-21,Himachal Pradesh,Mustard Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-21,Himachal Pradesh,Ladies Finger,41,47 - 52,49 - 68,1kg,N/A
2024-06-21,Himachal Pradesh,Pumpkin,18,21 - 23,22 - 30,1kg,N/A
2024-06-21,Himachal Pradesh,Radish,38,44 - 48,46 - 63,1kg,N/A
2024-06-21,Himachal Pradesh,Ridge Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-21,Himachal Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-21,Himachal Pradesh,Snake Gourd,37,43 - 47,44 - 61,1kg,N/A
2024-06-21,Himachal Pradesh,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-21,Himachal Pradesh,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-06-21,Himachal Pradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-22,Himachal Pradesh,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,Himachal Pradesh,Onion Small,53,61 - 67,64 - 87,1kg,N/A
2024-06-22,Himachal Pradesh,Tomato,51,59 - 65,61 - 84,1kg,N/A
2024-06-22,Himachal Pradesh,Green Chilli,60,69 - 76,72 - 99,1kg,N/A
2024-06-22,Himachal Pradesh,Beetroot,41,47 - 52,49 - 68,1kg,N/A
2024-06-22,Himachal Pradesh,Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,Himachal Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-22,Himachal Pradesh,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-22,Himachal Pradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-22,Himachal Pradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-06-22,Himachal Pradesh,Baby Corn,53,61 - 67,64 - 87,1kg,N/A
2024-06-22,Himachal Pradesh,Banana Flower,19,22 - 24,23 - 31,1kg,N/A
2024-06-22,Himachal Pradesh,Capsicum,40,46 - 51,48 - 66,1kg,N/A
2024-06-22,Himachal Pradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-22,Himachal Pradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-22,Himachal Pradesh,Butter Beans,55,63 - 70,66 - 91,1kg,N/A
2024-06-22,Himachal Pradesh,Broad Beans,67,77 - 85,80 - 111,1kg,N/A
2024-06-22,Himachal Pradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-22,Himachal Pradesh,Carrot,47,54 - 60,56 - 78,1kg,N/A
2024-06-22,Himachal Pradesh,Cauliflower,27,31 - 34,32 - 45,1kg,N/A
2024-06-22,Himachal Pradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-22,Himachal Pradesh,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-22,Himachal Pradesh,Colocasia Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-22,Himachal Pradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-22,Himachal Pradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-22,Himachal Pradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-22,Himachal Pradesh,Cucumber,29,33 - 37,35 - 48,1kg,N/A
2024-06-22,Himachal Pradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-22,Himachal Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-22,Himachal Pradesh,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-22,Himachal Pradesh,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-22,Himachal Pradesh,Brinjal (Big),36,41 - 46,43 - 59,1kg,N/A
2024-06-22,Himachal Pradesh,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-06-22,Himachal Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-22,Himachal Pradesh,French Beans,115,132 - 146,138 - 190,1kg,N/A
2024-06-22,Himachal Pradesh,Garlic,244,281 - 310,293 - 403,1kg,N/A
2024-06-22,Himachal Pradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-22,Himachal Pradesh,Onion Green,41,47 - 52,49 - 68,1kg,N/A
2024-06-22,Himachal Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-22,Himachal Pradesh,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-06-22,Himachal Pradesh,Lemon (Lime),105,121 - 133,126 - 173,1kg,N/A
2024-06-22,Himachal Pradesh,Mango Raw,36,41 - 46,43 - 59,1kg,N/A
2024-06-22,Himachal Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-22,Himachal Pradesh,Mushroom,89,102 - 113,107 - 147,1kg,N/A
2024-06-22,Himachal Pradesh,Mustard Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-22,Himachal Pradesh,Ladies Finger,41,47 - 52,49 - 68,1kg,N/A
2024-06-22,Himachal Pradesh,Pumpkin,18,21 - 23,22 - 30,1kg,N/A
2024-06-22,Himachal Pradesh,Radish,38,44 - 48,46 - 63,1kg,N/A
2024-06-22,Himachal Pradesh,Ridge Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-22,Himachal Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-22,Himachal Pradesh,Snake Gourd,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,Himachal Pradesh,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-22,Himachal Pradesh,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-06-22,Himachal Pradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-23,Himachal Pradesh,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,Himachal Pradesh,Onion Small,53,61 - 67,64 - 87,1kg,N/A
2024-06-23,Himachal Pradesh,Tomato,51,59 - 65,61 - 84,1kg,N/A
2024-06-23,Himachal Pradesh,Green Chilli,60,69 - 76,72 - 99,1kg,N/A
2024-06-23,Himachal Pradesh,Beetroot,41,47 - 52,49 - 68,1kg,N/A
2024-06-23,Himachal Pradesh,Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,Himachal Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-23,Himachal Pradesh,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-23,Himachal Pradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-23,Himachal Pradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-06-23,Himachal Pradesh,Baby Corn,53,61 - 67,64 - 87,1kg,N/A
2024-06-23,Himachal Pradesh,Banana Flower,19,22 - 24,23 - 31,1kg,N/A
2024-06-23,Himachal Pradesh,Capsicum,40,46 - 51,48 - 66,1kg,N/A
2024-06-23,Himachal Pradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-23,Himachal Pradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-23,Himachal Pradesh,Butter Beans,55,63 - 70,66 - 91,1kg,N/A
2024-06-23,Himachal Pradesh,Broad Beans,67,77 - 85,80 - 111,1kg,N/A
2024-06-23,Himachal Pradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-23,Himachal Pradesh,Carrot,47,54 - 60,56 - 78,1kg,N/A
2024-06-23,Himachal Pradesh,Cauliflower,27,31 - 34,32 - 45,1kg,N/A
2024-06-23,Himachal Pradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-23,Himachal Pradesh,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-23,Himachal Pradesh,Colocasia Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-23,Himachal Pradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-23,Himachal Pradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-23,Himachal Pradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-23,Himachal Pradesh,Cucumber,29,33 - 37,35 - 48,1kg,N/A
2024-06-23,Himachal Pradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-23,Himachal Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-23,Himachal Pradesh,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-23,Himachal Pradesh,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-23,Himachal Pradesh,Brinjal (Big),36,41 - 46,43 - 59,1kg,N/A
2024-06-23,Himachal Pradesh,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-06-23,Himachal Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-23,Himachal Pradesh,French Beans,115,132 - 146,138 - 190,1kg,N/A
2024-06-23,Himachal Pradesh,Garlic,244,281 - 310,293 - 403,1kg,N/A
2024-06-23,Himachal Pradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-23,Himachal Pradesh,Onion Green,41,47 - 52,49 - 68,1kg,N/A
2024-06-23,Himachal Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-23,Himachal Pradesh,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-06-23,Himachal Pradesh,Lemon (Lime),105,121 - 133,126 - 173,1kg,N/A
2024-06-23,Himachal Pradesh,Mango Raw,36,41 - 46,43 - 59,1kg,N/A
2024-06-23,Himachal Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-23,Himachal Pradesh,Mushroom,89,102 - 113,107 - 147,1kg,N/A
2024-06-23,Himachal Pradesh,Mustard Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-23,Himachal Pradesh,Ladies Finger,41,47 - 52,49 - 68,1kg,N/A
2024-06-23,Himachal Pradesh,Pumpkin,18,21 - 23,22 - 30,1kg,N/A
2024-06-23,Himachal Pradesh,Radish,38,44 - 48,46 - 63,1kg,N/A
2024-06-23,Himachal Pradesh,Ridge Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-23,Himachal Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-23,Himachal Pradesh,Snake Gourd,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,Himachal Pradesh,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-23,Himachal Pradesh,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-06-23,Himachal Pradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-24,Himachal Pradesh,Onion Big,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,Himachal Pradesh,Onion Small,53,61 - 67,64 - 87,1kg,N/A
2024-06-24,Himachal Pradesh,Tomato,51,59 - 65,61 - 84,1kg,N/A
2024-06-24,Himachal Pradesh,Green Chilli,60,69 - 76,72 - 99,1kg,N/A
2024-06-24,Himachal Pradesh,Beetroot,41,47 - 52,49 - 68,1kg,N/A
2024-06-24,Himachal Pradesh,Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,Himachal Pradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-24,Himachal Pradesh,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-24,Himachal Pradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-24,Himachal Pradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-06-24,Himachal Pradesh,Baby Corn,53,61 - 67,64 - 87,1kg,N/A
2024-06-24,Himachal Pradesh,Banana Flower,19,22 - 24,23 - 31,1kg,N/A
2024-06-24,Himachal Pradesh,Capsicum,40,46 - 51,48 - 66,1kg,N/A
2024-06-24,Himachal Pradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-24,Himachal Pradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-24,Himachal Pradesh,Butter Beans,55,63 - 70,66 - 91,1kg,N/A
2024-06-24,Himachal Pradesh,Broad Beans,67,77 - 85,80 - 111,1kg,N/A
2024-06-24,Himachal Pradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-24,Himachal Pradesh,Carrot,47,54 - 60,56 - 78,1kg,N/A
2024-06-24,Himachal Pradesh,Cauliflower,27,31 - 34,32 - 45,1kg,N/A
2024-06-24,Himachal Pradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-24,Himachal Pradesh,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-24,Himachal Pradesh,Colocasia Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-24,Himachal Pradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-24,Himachal Pradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-24,Himachal Pradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-24,Himachal Pradesh,Cucumber,29,33 - 37,35 - 48,1kg,N/A
2024-06-24,Himachal Pradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-24,Himachal Pradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-24,Himachal Pradesh,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-24,Himachal Pradesh,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-24,Himachal Pradesh,Brinjal (Big),36,41 - 46,43 - 59,1kg,N/A
2024-06-24,Himachal Pradesh,Elephant Yam,34,39 - 43,41 - 56,1kg,N/A
2024-06-24,Himachal Pradesh,Fenugreek Leaves,11,13 - 14,13 - 18,1kg,N/A
2024-06-24,Himachal Pradesh,French Beans,115,132 - 146,138 - 190,1kg,N/A
2024-06-24,Himachal Pradesh,Garlic,244,281 - 310,293 - 403,1kg,N/A
2024-06-24,Himachal Pradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-24,Himachal Pradesh,Onion Green,41,47 - 52,49 - 68,1kg,N/A
2024-06-24,Himachal Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-24,Himachal Pradesh,Ivy Gourd,26,30 - 33,31 - 43,1kg,N/A
2024-06-24,Himachal Pradesh,Lemon (Lime),105,121 - 133,126 - 173,1kg,N/A
2024-06-24,Himachal Pradesh,Mango Raw,36,41 - 46,43 - 59,1kg,N/A
2024-06-24,Himachal Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-24,Himachal Pradesh,Mushroom,89,102 - 113,107 - 147,1kg,N/A
2024-06-24,Himachal Pradesh,Mustard Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-24,Himachal Pradesh,Ladies Finger,41,47 - 52,49 - 68,1kg,N/A
2024-06-24,Himachal Pradesh,Pumpkin,18,21 - 23,22 - 30,1kg,N/A
2024-06-24,Himachal Pradesh,Radish,38,44 - 48,46 - 63,1kg,N/A
2024-06-24,Himachal Pradesh,Ridge Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-24,Himachal Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-24,Himachal Pradesh,Snake Gourd,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,Himachal Pradesh,Sorrel Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-24,Himachal Pradesh,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-06-24,Himachal Pradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-25,Himachal Pradesh,Onion Big,44,51 - 56,53 - 73,1kg,N/A
2024-06-25,Himachal Pradesh,Onion Small,62,71 - 79,74 - 102,1kg,N/A
2024-06-25,Himachal Pradesh,Tomato,51,59 - 65,61 - 84,1kg,N/A
2024-06-25,Himachal Pradesh,Green Chilli,62,71 - 79,74 - 102,1kg,N/A
2024-06-25,Himachal Pradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-06-25,Himachal Pradesh,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-25,Himachal Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-25,Himachal Pradesh,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-25,Himachal Pradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-25,Himachal Pradesh,Ash gourd,17,20 - 22,20 - 28,1kg,N/A
2024-06-25,Himachal Pradesh,Baby Corn,56,64 - 71,67 - 92,1kg,N/A
2024-06-25,Himachal Pradesh,Banana Flower,20,23 - 25,24 - 33,1kg,N/A
2024-06-25,Himachal Pradesh,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-25,Himachal Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-25,Himachal Pradesh,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-25,Himachal Pradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-25,Himachal Pradesh,Broad Beans,75,86 - 95,90 - 124,1kg,N/A
2024-06-25,Himachal Pradesh,Cabbage,34,39 - 43,41 - 56,1kg,N/A
2024-06-25,Himachal Pradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-06-25,Himachal Pradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-06-25,Himachal Pradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-25,Himachal Pradesh,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-25,Himachal Pradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-25,Himachal Pradesh,Colocasia,30,35 - 38,36 - 50,1kg,N/A
2024-06-25,Himachal Pradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-25,Himachal Pradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-25,Himachal Pradesh,Cucumber,29,33 - 37,35 - 48,1kg,N/A
2024-06-25,Himachal Pradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-25,Himachal Pradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-25,Himachal Pradesh,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-25,Himachal Pradesh,Brinjal,37,43 - 47,44 - 61,1kg,N/A
2024-06-25,Himachal Pradesh,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-25,Himachal Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-25,Himachal Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-25,Himachal Pradesh,French Beans,105,121 - 133,126 - 173,1kg,N/A
2024-06-25,Himachal Pradesh,Garlic,249,286 - 316,299 - 411,1kg,N/A
2024-06-25,Himachal Pradesh,Ginger,136,156 - 173,163 - 224,1kg,N/A
2024-06-25,Himachal Pradesh,Onion Green,43,49 - 55,52 - 71,1kg,N/A
2024-06-25,Himachal Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-25,Himachal Pradesh,Ivy Gourd,27,31 - 34,32 - 45,1kg,N/A
2024-06-25,Himachal Pradesh,Lemon (Lime),100,115 - 127,120 - 165,1kg,N/A
2024-06-25,Himachal Pradesh,Mango Raw,38,44 - 48,46 - 63,1kg,N/A
2024-06-25,Himachal Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-25,Himachal Pradesh,Mushroom,90,104 - 114,108 - 149,1kg,N/A
2024-06-25,Himachal Pradesh,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-25,Himachal Pradesh,Ladies Finger,44,51 - 56,53 - 73,1kg,N/A
2024-06-25,Himachal Pradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-25,Himachal Pradesh,Radish,37,43 - 47,44 - 61,1kg,N/A
2024-06-25,Himachal Pradesh,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-25,Himachal Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-25,Himachal Pradesh,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-25,Himachal Pradesh,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-25,Himachal Pradesh,Spinach,12,14 - 15,14 - 20,1kg,N/A
2024-06-25,Himachal Pradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-26,Himachal Pradesh,Onion Big,44,51 - 56,53 - 73,1kg,N/A
2024-06-26,Himachal Pradesh,Onion Small,62,71 - 79,74 - 102,1kg,N/A
2024-06-26,Himachal Pradesh,Tomato,51,59 - 65,61 - 84,1kg,N/A
2024-06-26,Himachal Pradesh,Green Chilli,62,71 - 79,74 - 102,1kg,N/A
2024-06-26,Himachal Pradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-06-26,Himachal Pradesh,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-26,Himachal Pradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-26,Himachal Pradesh,Amaranth Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-26,Himachal Pradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-26,Himachal Pradesh,Ash gourd,17,20 - 22,20 - 28,1kg,N/A
2024-06-26,Himachal Pradesh,Baby Corn,56,64 - 71,67 - 92,1kg,N/A
2024-06-26,Himachal Pradesh,Banana Flower,20,23 - 25,24 - 33,1kg,N/A
2024-06-26,Himachal Pradesh,Capsicum,43,49 - 55,52 - 71,1kg,N/A
2024-06-26,Himachal Pradesh,Bitter Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-26,Himachal Pradesh,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-26,Himachal Pradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-26,Himachal Pradesh,Broad Beans,75,86 - 95,90 - 124,1kg,N/A
2024-06-26,Himachal Pradesh,Cabbage,34,39 - 43,41 - 56,1kg,N/A
2024-06-26,Himachal Pradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-06-26,Himachal Pradesh,Cauliflower,24,28 - 30,29 - 40,1kg,N/A
2024-06-26,Himachal Pradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-26,Himachal Pradesh,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-26,Himachal Pradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-26,Himachal Pradesh,Colocasia,30,35 - 38,36 - 50,1kg,N/A
2024-06-26,Himachal Pradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-26,Himachal Pradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-26,Himachal Pradesh,Cucumber,29,33 - 37,35 - 48,1kg,N/A
2024-06-26,Himachal Pradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-26,Himachal Pradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-26,Himachal Pradesh,Drumsticks,70,81 - 89,84 - 116,1kg,N/A
2024-06-26,Himachal Pradesh,Brinjal,37,43 - 47,44 - 61,1kg,N/A
2024-06-26,Himachal Pradesh,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-26,Himachal Pradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-26,Himachal Pradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-26,Himachal Pradesh,French Beans,105,121 - 133,126 - 173,1kg,N/A
2024-06-26,Himachal Pradesh,Garlic,249,286 - 316,299 - 411,1kg,N/A
2024-06-26,Himachal Pradesh,Ginger,136,156 - 173,163 - 224,1kg,N/A
2024-06-26,Himachal Pradesh,Onion Green,43,49 - 55,52 - 71,1kg,N/A
2024-06-26,Himachal Pradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-26,Himachal Pradesh,Ivy Gourd,27,31 - 34,32 - 45,1kg,N/A
2024-06-26,Himachal Pradesh,Lemon (Lime),100,115 - 127,120 - 165,1kg,N/A
2024-06-26,Himachal Pradesh,Mango Raw,38,44 - 48,46 - 63,1kg,N/A
2024-06-26,Himachal Pradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-26,Himachal Pradesh,Mushroom,90,104 - 114,108 - 149,1kg,N/A
2024-06-26,Himachal Pradesh,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-26,Himachal Pradesh,Ladies Finger,44,51 - 56,53 - 73,1kg,N/A
2024-06-26,Himachal Pradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-26,Himachal Pradesh,Radish,37,43 - 47,44 - 61,1kg,N/A
2024-06-26,Himachal Pradesh,Ridge Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-26,Himachal Pradesh,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,N/A
2024-06-26,Himachal Pradesh,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-26,Himachal Pradesh,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-26,Himachal Pradesh,Spinach,12,14 - 15,14 - 20,1kg,N/A
2024-06-26,Himachal Pradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-27,Himachal Pradesh,Onion Big,47,54 - 60,56 - 78,1kg,N/A
2024-06-27,Himachal Pradesh,Onion Small,63,72 - 80,76 - 104,1kg,N/A
